"Type","Page","Role","Method","Path","Status","Expected","Pass","Notes"
"ApiCheck","/products/new","Dealer","POST","/catalog/api/products?rolecheck=dealer","403","403","True",""
"ApiCheck","/products/new","Warehouse","POST","/catalog/api/products?rolecheck=warehouse","403","403","True",""
"ApiCheck","/products/new","Logistics","POST","/catalog/api/products?rolecheck=logistics","403","403","True",""
"ApiCheck","/products/new","Agent","POST","/catalog/api/products?rolecheck=agent","403","403","True",""
"ApiCheck","/products/new","Admin","POST","/catalog/api/products?rolecheck=admin","201","201,500","True","{""productId"":""d4c4b054-caf9-4a88-a2b2-cf1f74f82205"",""sku"":""PAGE-20260412015730"",""name"":""Page Product 20260412015730"",""description"":""Page check"",""categoryId"":""2489997d-06dd-4fe1-ac2"
"ApiCheck","/orders","Dealer","GET","/orders/api/orders/my?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""orderNumber"":""ORD-2026-90EB2A37"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Admin","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""orderNumber"":""ORD-2026-90EB2A37"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Warehouse","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""orderNumber"":""ORD-2026-90EB2A37"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Logistics","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""orderNumber"":""ORD-2026-90EB2A37"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Agent","GET","/orders/api/admin/orders?page=1&pageSize=20","403","403","True",""
"ApiCheck","/shipments","Dealer","GET","/logistics/api/logistics/shipments/my","200","200","True","[{""shipmentId"":""2e7d472c-7061-41a2-bef9-763bf6053a03"",""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""shipmentNumber"":""SHP-2026-"
"ApiCheck","/shipments","Admin","GET","/logistics/api/logistics/shipments","200","200","True","[{""shipmentId"":""2e7d472c-7061-41a2-bef9-763bf6053a03"",""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""shipmentNumber"":""SHP-2026-"
"ApiCheck","/shipments","Warehouse","GET","/logistics/api/logistics/shipments","403","403","True",""
"ApiCheck","/shipments","Logistics","GET","/logistics/api/logistics/shipments","200","200","True","[{""shipmentId"":""2e7d472c-7061-41a2-bef9-763bf6053a03"",""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""shipmentNumber"":""SHP-2026-"
"ApiCheck","/shipments","Agent","GET","/logistics/api/logistics/shipments","403","403","True",""
"ApiCheck","/shipments","Agent assigned endpoint","GET","/logistics/api/logistics/shipments/assigned","200","200","True","[]"
"ApiCheck","/invoices","Admin","GET","/payments/api/payment/dealers/6a1ba40a-e765-4817-84a4-3b8eed43c5c0/invoices","200","200","True","[{""invoiceId"":""3a87b5e1-4873-4c99-a637-d72c06c5a020"",""invoiceNumber"":""INV-2026-C67E7DC5"",""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed"
"ApiCheck","/invoices","Dealer","GET","/payments/api/payment/dealers/6a1ba40a-e765-4817-84a4-3b8eed43c5c0/invoices","200","200","True","[{""invoiceId"":""3a87b5e1-4873-4c99-a637-d72c06c5a020"",""invoiceNumber"":""INV-2026-C67E7DC5"",""orderId"":""4d1bfeaa-33d5-473e-9175-aea058d1bd88"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed"
"ApiCheck","/invoices","Warehouse","GET","/payments/api/payment/dealers/6a1ba40a-e765-4817-84a4-3b8eed43c5c0/invoices","403","403","True",""
"ApiCheck","/invoices","Logistics","GET","/payments/api/payment/dealers/6a1ba40a-e765-4817-84a4-3b8eed43c5c0/invoices","403","403","True",""
"ApiCheck","/invoices","Agent","GET","/payments/api/payment/dealers/6a1ba40a-e765-4817-84a4-3b8eed43c5c0/invoices","403","403","True",""
"ApiCheck","/notifications","Admin","GET","/notifications/api/notifications","200","200","True","[{""notificationId"":""80656606-580f-4242-a9f2-ba67b888213b"",""recipientUserId"":null,""title"":""productcreated"",""body"":""{\""ProductId\"":\""d4c4b054-caf9-4a88-a2b2-cf1f74f82205\"",\""Sku\"":\"""
"ApiCheck","/notifications","Dealer","GET","/notifications/api/notifications/my","200","200,404","True","[{""notificationId"":""e2164fef-3128-4abf-a3fa-9f52be18d933"",""recipientUserId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""title"":""dealerapproved"",""body"":""{\""UserId\"":\""6a1ba40a-e765-4817"
"ApiCheck","/notifications","Warehouse","GET","/notifications/api/notifications/my","200","200,404","True","[]"
"ApiCheck","/notifications","Logistics","GET","/notifications/api/notifications/my","200","200,404","True","[]"
"ApiCheck","/notifications","Agent","GET","/notifications/api/notifications/my","200","200,404","True","[]"
"ApiCheck","/admin/dealers","Admin","GET","/identity/api/admin/dealers?page=1&pageSize=20","200","200","True","{""items"":[{""userId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""fullName"":""Page Matrix Dealer"",""email"":""deal.page.20260412015730@supplychain.local"",""businessName"":""Page Dealer 20260412"
"ApiCheck","/admin/dealers","Dealer","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/admin/dealers","Warehouse","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/admin/dealers","Logistics","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/admin/dealers","Agent","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/checkout","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""e2b46d75-1f40-481a-abd8-dceb2a2f2d9d"",""orderNumber"":""ORD-2026-699688E2"",""dealerId"":""6a1ba40a-e765-4817-84a4-3b8eed43c5c0"",""status"":2,""creditHoldStatus"":2,""paymentMode"":"
"ApiCheck","/checkout","Admin","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/checkout","Warehouse","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/checkout","Logistics","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/checkout","Agent","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/profile","Admin","GET","/identity/api/users/profile","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""fullName"":""Platform Admin"",""email"":""admin@supplychain.local"",""role"":""Admin"",""status"":""Active"",""creditLimit"":500000.00,""dealerBusin"
"ApiCheck","/profile","Dealer","GET","/identity/api/users/profile","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""fullName"":""Platform Admin"",""email"":""admin@supplychain.local"",""role"":""Admin"",""status"":""Active"",""creditLimit"":500000.00,""dealerBusin"
"RouteConfig","/cart guarded Dealer","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/checkout guarded Dealer","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/products/new guarded Admin","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/products/:id/edit guarded Admin","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/admin/dealers guarded Admin","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/orders/:id/tracking excludes Warehouse","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/shipments excludes Warehouse","N/A","N/A","N/A","1","1","True","Pattern found"
