"Type","Page","Role","Method","Path","Status","Expected","Pass","Notes"
"ApiCheck","/products/new","Dealer","POST","/catalog/api/products?rolecheck=dealer","403","403","True",""
"ApiCheck","/products/new","Warehouse","POST","/catalog/api/products?rolecheck=warehouse","403","403","True",""
"ApiCheck","/products/new","Logistics","POST","/catalog/api/products?rolecheck=logistics","403","403","True",""
"ApiCheck","/products/new","Agent","POST","/catalog/api/products?rolecheck=agent","403","403","True",""
"ApiCheck","/products/new","Admin","POST","/catalog/api/products?rolecheck=admin","201","201,500","True","{""productId"":""bf23315b-7639-4ef8-bb44-23224a7a9a79"",""sku"":""PAGE-20260411123145"",""name"":""Page Product 20260411123145"",""description"":""Page check"",""categoryId"":""2489997d-06dd-4fe1-ac2"
"ApiCheck","/orders","Dealer","GET","/orders/api/orders/my?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""orderNumber"":""ORD-2026-2904D363"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Admin","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""orderNumber"":""ORD-2026-2904D363"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Warehouse","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""orderNumber"":""ORD-2026-2904D363"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Logistics","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""orderNumber"":""ORD-2026-2904D363"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""status"":2,""totalAmount"":699.00,""pla"
"ApiCheck","/orders","Agent","GET","/orders/api/admin/orders?page=1&pageSize=20","403","403","True",""
"ApiCheck","/shipments","Dealer","GET","/logistics/api/logistics/shipments/my","200","200","True","[{""shipmentId"":""b037dd4d-e510-4c28-9c8c-053efbe5ebf9"",""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""shipmentNumber"":""SHP-2026-"
"ApiCheck","/shipments","Admin","GET","/logistics/api/logistics/shipments","200","200","True","[{""shipmentId"":""b037dd4d-e510-4c28-9c8c-053efbe5ebf9"",""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""shipmentNumber"":""SHP-2026-"
"ApiCheck","/shipments","Warehouse","GET","/logistics/api/logistics/shipments","403","403","True",""
"ApiCheck","/shipments","Logistics","GET","/logistics/api/logistics/shipments","200","200","True","[{""shipmentId"":""b037dd4d-e510-4c28-9c8c-053efbe5ebf9"",""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""shipmentNumber"":""SHP-2026-"
"ApiCheck","/shipments","Agent","GET","/logistics/api/logistics/shipments","403","403","True",""
"ApiCheck","/shipments","Agent assigned endpoint","GET","/logistics/api/logistics/shipments/assigned","200","200","True","[]"
"ApiCheck","/invoices","Admin","GET","/payments/api/payment/dealers/892f5fd4-6cc1-462b-b900-17aaa9ec5ef5/invoices","200","200","True","[{""invoiceId"":""dd9609b9-2b71-4cc4-9a52-b1afea20f067"",""invoiceNumber"":""INV-2026-7E40250E"",""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9"
"ApiCheck","/invoices","Dealer","GET","/payments/api/payment/dealers/892f5fd4-6cc1-462b-b900-17aaa9ec5ef5/invoices","200","200","True","[{""invoiceId"":""dd9609b9-2b71-4cc4-9a52-b1afea20f067"",""invoiceNumber"":""INV-2026-7E40250E"",""orderId"":""58543a1f-62ef-4a53-9716-53c0359dd312"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9"
"ApiCheck","/invoices","Warehouse","GET","/payments/api/payment/dealers/892f5fd4-6cc1-462b-b900-17aaa9ec5ef5/invoices","403","403","True",""
"ApiCheck","/invoices","Logistics","GET","/payments/api/payment/dealers/892f5fd4-6cc1-462b-b900-17aaa9ec5ef5/invoices","403","403","True",""
"ApiCheck","/invoices","Agent","GET","/payments/api/payment/dealers/892f5fd4-6cc1-462b-b900-17aaa9ec5ef5/invoices","403","403","True",""
"ApiCheck","/notifications","Admin","GET","/notifications/api/notifications","200","200","True","[{""notificationId"":""bd09985b-7d12-43c8-aeaf-c8e07249b343"",""recipientUserId"":null,""title"":""productcreated"",""body"":""{\""ProductId\"":\""bf23315b-7639-4ef8-bb44-23224a7a9a79\"",\""Sku\"":\"""
"ApiCheck","/notifications","Dealer","GET","/notifications/api/notifications/my","200","200,404","True","[{""notificationId"":""4d5b4d2f-726f-4a7f-8c23-84ca06a4ceec"",""recipientUserId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""title"":""invoicegenerated"",""body"":""{\""InvoiceId\"":\""dd9609b9-2b71"
"ApiCheck","/notifications","Warehouse","GET","/notifications/api/notifications/my","200","200,404","True","[]"
"ApiCheck","/notifications","Logistics","GET","/notifications/api/notifications/my","200","200,404","True","[]"
"ApiCheck","/notifications","Agent","GET","/notifications/api/notifications/my","200","200,404","True","[]"
"ApiCheck","/admin/dealers","Admin","GET","/identity/api/admin/dealers?page=1&pageSize=20","200","200","True","{""items"":[{""userId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""fullName"":""Page Matrix Dealer"",""email"":""deal.page.20260411123145@supplychain.local"",""businessName"":""Page Dealer 20260411"
"ApiCheck","/admin/dealers","Dealer","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/admin/dealers","Warehouse","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/admin/dealers","Logistics","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/admin/dealers","Agent","GET","/identity/api/admin/dealers?page=1&pageSize=17&search=forbidden-check","403","403","True",""
"ApiCheck","/checkout","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""8378ac59-c750-4c23-aa3a-078dcf102427"",""orderNumber"":""ORD-2026-776027F1"",""dealerId"":""892f5fd4-6cc1-462b-b900-17aaa9ec5ef5"",""status"":2,""creditHoldStatus"":2,""paymentMode"":"
"ApiCheck","/checkout","Admin","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/checkout","Warehouse","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/checkout","Logistics","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/checkout","Agent","POST","/orders/api/orders","403","403","True",""
"ApiCheck","/profile","Admin","GET","/identity/api/users/profile","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""fullName"":""Platform Admin"",""email"":""admin@supplychain.local"",""role"":""Admin"",""status"":""Active"",""creditLimit"":500000.00,""dealerBusin"
"ApiCheck","/profile","Dealer","GET","/identity/api/users/profile","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""fullName"":""Platform Admin"",""email"":""admin@supplychain.local"",""role"":""Admin"",""status"":""Active"",""creditLimit"":500000.00,""dealerBusin"
"RouteConfig","/cart guarded Dealer","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/checkout guarded Dealer","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/products/new guarded Admin","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/products/:id/edit guarded Admin","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/admin/dealers guarded Admin","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/orders/:id/tracking excludes Warehouse","N/A","N/A","N/A","1","1","True","Pattern found"
"RouteConfig","/shipments excludes Warehouse","N/A","N/A","N/A","1","1","True","Pattern found"
